1,kij,969.237915039062500
1,kij,968.996686935424805
1,kij,967.273891925811768
1,kij,966.912599086761475
4,kij,646.873473882675171
4,kij,636.113707065582275
4,kij,634.731363058090210
4,kij,645.567610025405884
8,kij,703.567206859588623
8,kij,754.436966180801392
8,kij,1061.311443090438843
8,kij,1169.117714166641235
8,kij,1248.468662977218628
12,kij,1190.357783079147339
12,kij,1008.371727943420410
12,kij,821.001896142959595
12,kij,988.465568065643311
16,kij,1171.299438953399658
16,kij,1157.901212930679321
16,kij,1106.061673879623413
16,kij,1065.501384973526001
16,kij,1168.116611003875732
